,age,marital,ever_defaulted,housing_loan,Personal_loan,y
14681,44,1,0,1,0,0
30293,48,1,0,0,0,1
20822,30,1,0,0,0,0
9086,32,0,0,0,0,0
9362,36,0,0,1,0,0
9099,23,0,0,0,0,0
26276,53,0,0,1,0,0
30448,38,1,0,0,0,0
9090,49,1,0,1,0,0
28106,59,1,0,1,0,0
9453,35,1,0,1,0,0
11818,56,1,0,0,1,0
23810,43,1,0,1,0,0
11335,26,0,0,0,0,0
19450,45,0,0,1,0,0
21203,31,0,0,0,1,0
7747,37,0,0,1,0,0
2221,40,1,0,1,0,0
30019,57,1,0,0,0,0
29456,64,1,0,1,0,0
16130,52,1,0,0,0,0
7839,37,1,0,0,0,0
12733,39,0,0,1,0,0
26427,29,0,0,1,0,0
2687,31,0,0,0,0,0
512,43,1,0,1,0,0
18092,29,0,0,1,0,0
12573,36,1,0,1,0,0
1901,45,0,0,1,1,0
25807,25,0,0,1,0,0
26637,27,1,0,1,0,0
25759,26,0,0,1,0,0
4072,27,1,0,0,0,0
30327,29,0,0,1,0,1
15662,45,1,0,0,0,0
6672,44,0,0,0,0,0
11057,33,1,0,1,0,0
13053,35,1,0,0,0,0
14358,29,0,0,1,0,0
22103,30,1,0,1,0,1
18413,39,0,0,1,0,0
22956,43,1,0,0,1,0
25447,34,0,0,0,0,0
30244,27,1,0,1,0,0
29291,18,0,0,0,1,1
13742,33,1,0,1,0,0
4480,34,1,0,0,0,0
18774,46,1,0,0,0,0
3979,24,0,0,0,0,0
28993,48,1,0,1,0,0
21337,47,0,0,0,0,0
8164,29,0,0,1,0,0
17545,43,0,0,1,0,0
6460,37,1,0,0,0,0
31399,58,1,0,0,0,1
8082,38,1,0,0,0,0
2955,37,1,0,0,0,0
12148,55,1,0,1,1,0
14040,31,1,0,0,0,0
25240,29,0,0,1,0,0
14851,48,1,0,0,0,0
29640,76,1,0,1,0,0
230,32,1,0,0,0,0
6341,39,1,0,1,1,0
19062,30,0,0,1,0,0
27165,33,1,0,1,0,0
13225,30,0,0,1,0,0
19051,47,0,0,0,0,0
18833,32,0,0,0,1,0
2762,36,1,0,1,0,0
23414,31,0,0,1,0,0
23354,35,0,0,1,0,0
20990,31,1,0,0,0,0
20236,73,1,0,1,0,1
26542,56,0,0,1,0,0
24132,47,1,0,1,0,0
7650,28,0,0,0,0,0
19903,48,1,0,1,0,0
23209,35,1,0,0,0,0
28749,62,1,0,1,0,0
26664,58,1,0,1,0,1
12564,37,0,0,0,0,0
6014,41,1,0,1,1,0
28718,39,1,0,0,0,0
25763,47,0,0,0,0,0
10333,42,0,0,1,0,0
21089,39,0,0,1,0,0
12027,48,0,0,0,0,0
7317,40,1,0,0,0,0
25250,35,1,0,0,1,0
1336,53,1,0,0,0,0
13437,41,0,0,0,0,0
7505,53,0,0,1,0,0
1470,38,1,0,1,0,0
31533,48,1,0,0,0,1
29633,62,1,0,1,0,0
1642,35,0,0,1,0,0
23406,37,1,0,1,0,0
21408,29,0,0,1,0,0
3494,46,1,0,1,0,0
4320,26,0,0,1,0,0
2362,40,1,0,0,0,0
17780,35,1,0,0,0,0
26700,49,1,0,0,0,0
8895,44,1,0,1,0,0
15544,30,0,0,1,0,0
2133,37,1,0,1,0,0
23914,35,1,0,0,1,0
8516,31,0,0,1,0,0
20394,45,1,0,1,0,0
30526,65,1,0,1,0,1
5640,52,1,0,0,0,1
20284,29,0,0,0,0,0
2088,37,0,0,1,0,0
21555,41,1,0,1,1,0
1873,36,0,0,1,0,0
10926,32,0,0,1,0,0
21465,32,1,0,1,0,0
2485,43,0,0,1,0,0
13868,36,1,0,1,0,0
5198,39,0,0,1,1,0
299,44,1,0,1,1,0
12301,23,1,0,0,0,1
10840,32,1,0,1,0,0
30494,44,0,0,0,0,0
19067,35,1,0,1,0,0
5749,25,0,0,0,0,0
11331,29,1,0,0,0,0
24712,31,0,0,0,0,0
4178,57,0,0,1,0,0
12923,41,1,0,1,0,0
30938,33,0,0,1,0,0
31091,51,1,0,1,0,1
8483,30,1,0,1,0,0
10877,54,0,0,1,0,0
4484,38,1,0,0,0,0
31393,54,0,0,1,0,0
24916,26,0,0,1,0,0
15299,36,1,0,1,0,0
7570,40,1,0,1,0,0
21189,33,0,0,1,0,0
3482,57,1,0,1,0,0
9681,52,1,0,0,1,0
5304,39,1,0,0,0,0
9443,30,1,0,0,0,0
752,35,1,0,0,1,0
13553,56,1,0,0,1,0
20828,71,1,0,1,0,0
21139,54,1,0,1,0,1
30163,30,0,0,1,1,0
12117,43,1,0,1,0,0
3548,29,0,0,0,0,0
20814,33,0,0,1,1,0
4788,29,0,0,1,0,0
14115,35,0,0,1,0,1
20415,45,0,0,1,0,0
5114,44,1,0,0,0,0
27908,51,1,0,1,0,0
1147,35,1,0,0,0,0
11206,30,0,0,1,1,0
12831,40,1,0,0,0,0
28803,51,1,0,1,0,0
7438,33,1,0,0,0,0
16104,47,1,0,0,0,0
13433,59,1,0,0,0,0
19245,49,1,0,0,0,0
23068,44,1,0,0,0,0
11974,54,0,0,0,0,0
8240,30,1,0,1,0,0
21831,42,0,0,0,0,0
11034,33,0,0,0,0,0
22196,46,1,0,1,1,1
11607,48,1,0,0,0,0
26384,23,0,0,1,0,0
9172,29,0,0,1,0,0
27783,34,1,0,0,0,0
21247,34,1,0,1,0,0
14968,36,0,0,1,0,0
12528,22,0,0,0,0,0
18599,42,1,0,1,0,0
19163,30,0,0,1,0,0
17008,40,0,0,0,0,0
20070,34,0,0,1,0,1
26455,38,0,0,1,0,0
21743,31,1,0,0,0,0
7667,45,1,0,1,0,0
20816,55,0,0,1,0,0
17673,33,0,0,0,0,0
11679,43,0,0,1,0,0
3711,39,1,0,0,0,0
30489,35,0,0,0,0,0
24828,37,1,0,0,0,0
11462,41,0,0,1,0,0
21108,34,0,0,1,0,0
4322,43,0,0,1,0,0
17989,58,1,0,1,0,0
28390,31,0,0,1,0,0
27937,59,1,0,0,0,1
3284,49,0,0,1,0,0
7729,46,0,0,1,1,0
12124,54,1,0,1,0,0
5221,30,1,0,0,0,0
3658,43,1,0,0,0,0
22514,37,0,0,1,0,0
11256,33,1,0,1,0,0
29681,29,0,0,0,0,0
24101,34,1,0,0,0,0
18190,32,1,0,0,0,0
26077,30,0,0,1,0,0
8332,38,0,0,1,0,0
9728,31,0,0,0,0,0
12014,36,1,0,0,0,0
23277,33,1,0,1,0,0
15771,33,0,0,0,0,0
23905,34,1,0,0,0,0
26609,33,1,0,1,1,0
11121,35,1,0,0,1,0
9585,24,0,0,1,0,0
26453,31,1,0,0,0,0
16570,49,0,0,1,0,0
10772,44,0,0,1,0,0
23125,34,1,0,1,0,0
1947,32,1,0,0,0,0
27789,25,0,0,0,0,0
15691,48,1,0,0,0,0
29651,64,0,0,0,1,0
26836,32,1,0,1,0,0
9153,34,1,0,1,1,0
1612,42,0,0,0,0,0
23602,36,0,0,0,0,0
19973,50,0,0,1,0,0
25193,34,0,0,1,0,1
31015,41,1,0,1,0,1
27104,49,1,0,0,0,0
5500,41,1,0,0,0,0
1026,36,1,0,1,0,0
19301,30,0,0,0,1,0
20249,28,0,0,0,0,1
27199,43,1,0,0,1,0
4265,47,1,0,1,0,0
23100,41,1,0,0,0,0
25485,32,0,0,0,0,0
30730,62,1,0,0,0,1
18597,45,1,0,1,0,0
23045,34,1,0,0,0,0
9512,33,1,0,1,1,0
35,39,1,0,0,1,0
1730,42,0,0,1,0,0
26623,30,0,0,1,0,0
28659,43,1,0,1,1,0
1471,37,0,0,0,0,0
21717,37,1,0,0,0,0
15081,36,0,0,1,0,0
8880,31,1,0,1,0,0
25303,27,0,0,1,0,0
29353,58,1,0,1,0,0
1422,48,1,0,1,0,0
9539,22,0,0,1,1,0
30191,29,0,0,1,0,1
2055,29,1,0,1,0,0
31197,32,0,0,0,0,0
19368,34,1,0,0,0,1
9653,30,1,0,1,0,0
9246,41,0,0,1,0,0
9960,58,0,0,1,0,0
12299,40,1,0,1,0,0
9112,41,1,0,1,0,0
15294,48,1,0,1,0,1
16525,45,1,0,1,0,0
6505,34,1,0,1,0,0
12073,42,0,0,1,1,0
24677,48,1,0,1,1,1
28240,36,1,0,0,0,0
19533,57,1,0,1,1,0
19417,31,0,0,0,0,0
18495,34,1,0,1,0,0
25632,38,1,0,1,0,0
1393,33,1,0,1,0,0
26147,29,0,0,1,0,0
382,43,0,0,0,0,0
3169,30,1,0,1,0,0
25854,29,0,0,0,0,0
25616,37,0,0,0,0,0
30798,51,1,0,0,1,1
11227,31,1,0,0,0,0
12885,36,1,0,1,1,1
22246,41,0,0,1,0,1
17704,38,1,0,0,0,0
14399,33,0,0,1,0,0
6633,35,0,0,0,0,0
8398,23,0,0,0,0,0
19736,31,1,0,0,1,0
13244,37,0,0,1,0,0
802,32,1,0,0,1,0
13684,34,1,0,0,1,0
6289,47,1,0,1,0,0
23180,52,1,0,0,0,0
16519,31,0,0,1,0,0
9451,32,1,0,1,1,0
6204,39,1,0,0,0,0
14582,35,1,0,0,0,1
25733,24,0,0,1,0,0
17963,40,0,0,1,0,0
11940,46,1,0,0,0,0
12035,50,1,0,0,0,1
12796,33,1,0,0,0,0
3831,30,0,0,1,0,0
18372,39,0,0,1,0,0
2595,41,1,0,0,0,0
3635,47,1,0,0,0,0
8348,33,0,0,1,1,0
25553,46,1,0,0,0,0
14627,31,1,0,1,0,0
25988,23,0,0,1,1,0
24732,34,1,0,0,0,0
2408,36,1,0,0,1,0
31014,31,0,0,1,0,1
15084,43,1,0,0,1,0
21479,32,0,0,1,0,0
10545,24,1,0,0,0,0
12832,41,1,0,1,0,0
21214,40,1,0,0,0,0
27133,65,1,0,0,0,0
9287,33,0,0,1,0,0
6248,43,0,0,0,0,0
13198,36,1,0,1,0,0
11508,54,1,0,1,0,0
29654,50,0,0,1,0,1
23314,34,0,0,1,0,0
26021,58,1,0,1,1,0
18274,32,1,0,1,0,0
13906,37,1,0,0,0,0
14913,34,1,0,1,1,0
16054,36,1,0,1,0,0
13649,29,0,0,0,0,0
17941,38,1,0,1,0,0
4147,38,0,0,0,0,0
11423,29,0,0,0,0,0
20665,41,1,0,1,1,0
29117,88,0,0,1,0,0
2703,35,0,0,0,0,0
5853,48,0,0,1,0,0
11459,41,0,0,0,0,0
5038,31,1,0,1,0,0
20033,28,0,0,1,0,1
7508,28,0,0,0,0,0
27774,30,1,0,0,0,1
2752,49,0,0,0,0,0
21488,25,0,0,1,0,1
27239,29,0,0,1,0,0
3885,27,1,0,1,0,0
15819,36,1,0,1,0,0
1666,30,1,0,0,0,0
27876,38,0,0,1,0,0
5511,27,1,0,0,0,0
4580,34,1,0,1,1,0
14103,31,0,0,1,1,0
14850,54,1,0,0,0,0
23861,38,1,0,0,0,0
3270,33,0,0,0,0,0
23809,32,1,0,0,0,0
14992,31,0,0,1,1,0
16092,37,0,0,0,0,0
19306,32,0,0,1,1,0
18326,30,0,0,1,0,0
30051,27,0,0,1,0,1
7132,32,1,0,0,0,0
14085,45,1,0,1,0,0
10191,43,0,0,1,0,0
24646,50,1,0,0,0,0
25356,24,1,0,1,0,0
30272,38,1,0,0,0,0
29465,34,0,0,0,0,1
10128,29,1,0,1,0,0
30243,44,0,0,0,0,0
30550,37,1,0,0,0,1
13079,39,0,0,1,0,1
29653,53,1,0,0,0,0
27372,33,0,0,1,0,1
24221,29,0,0,1,0,0
13735,38,1,0,0,0,0
11275,33,1,0,1,0,0
12455,35,0,0,1,0,0
20924,42,1,0,1,0,0
17468,34,1,0,0,1,0
29798,59,1,0,1,0,0
12912,34,0,0,1,0,0
4832,55,1,0,0,1,0
6052,44,1,0,1,0,0
283,26,1,0,0,0,0
16736,33,1,0,1,0,0
23617,58,0,0,0,0,0
2250,29,0,0,1,1,0
2259,34,0,0,0,0,0
3451,38,1,0,0,1,0
20935,47,1,0,1,0,0
26869,33,1,0,1,0,1
31112,35,1,0,0,0,0
11333,39,0,0,0,0,0
16641,33,0,0,0,0,0
15594,59,1,0,1,0,0
11766,48,0,0,0,0,0
4984,43,1,0,0,0,0
27494,54,1,0,0,0,0
30553,33,0,0,1,0,0
20166,32,0,0,1,1,0
21914,47,1,0,0,0,0
8211,41,1,0,0,0,0
3702,29,1,0,1,0,0
8214,53,1,0,1,0,0
7653,50,0,0,0,0,0
18187,43,1,0,1,1,1
18747,40,0,0,0,0,0
21886,39,1,0,1,0,0
25039,27,0,0,0,0,0
15499,29,0,0,1,0,0
18969,59,1,0,0,0,0
29900,28,0,0,1,0,0
24488,45,1,0,0,0,0
5386,24,0,0,1,0,0
2316,48,1,0,0,0,0
23332,28,0,0,0,0,0
17102,34,1,0,1,0,0
26291,33,0,0,0,0,0
23757,33,0,0,0,1,0
22076,48,1,0,1,0,0
10368,32,0,0,0,0,0
31612,33,0,0,1,0,1
16936,44,1,0,1,0,0
12655,42,1,0,0,0,0
29438,29,0,0,0,1,1
14637,38,0,0,1,0,0
3329,37,1,0,0,1,0
9152,34,1,0,0,0,0
30841,37,0,0,1,1,1
4140,34,0,0,1,0,0
20401,31,1,0,0,0,0
25124,33,0,0,1,0,0
21836,34,1,0,1,0,0
30497,29,0,0,1,0,1
7799,36,1,0,1,0,0
25997,32,0,0,0,0,0
16293,51,1,0,1,0,0
11436,51,1,0,0,0,0
5025,35,1,0,0,0,0
7080,47,1,0,0,0,0
6390,34,1,0,1,0,0
28193,35,0,0,0,0,0
14971,56,1,0,0,0,1
5461,41,1,0,0,1,0
22425,35,1,0,0,0,0
24247,30,1,0,1,0,0
10388,29,0,0,1,1,0
27310,33,1,0,1,0,0
20490,39,1,0,0,0,0
17698,31,0,0,0,0,0
19419,42,1,0,0,0,0
17730,54,1,0,0,0,0
19470,31,0,0,1,0,0
26622,33,0,0,1,0,0
18930,36,1,0,0,0,0
25706,27,0,0,1,0,1
21098,38,0,0,1,0,0
7029,32,1,0,0,0,0
29199,22,0,0,1,0,0
18846,38,1,0,0,0,0
8714,43,1,0,0,0,0
7602,36,0,0,0,0,0
1179,47,1,0,0,0,0
15130,46,1,0,1,0,0
25672,53,1,0,1,0,0
24415,26,0,0,1,0,0
21788,33,0,0,1,0,0
12028,46,0,0,1,0,0
9366,33,1,0,1,0,0
27828,68,1,0,1,0,0
27045,26,0,0,1,0,1
31012,31,0,0,1,0,1
21933,23,0,0,0,1,0
27642,40,0,0,0,0,1
9658,48,1,0,1,0,0
27347,24,0,0,0,0,0
22081,48,1,0,0,0,1
22773,46,0,0,0,0,0
1121,58,0,0,1,0,0
8978,21,0,0,0,0,0
959,60,1,0,0,0,0
10127,29,0,0,1,0,0
9291,26,0,0,0,0,0
6111,28,1,0,0,1,0
5954,37,1,0,0,0,0
18329,29,0,0,1,0,0
7085,30,0,0,0,0,0
9928,55,1,0,0,0,0
21583,43,1,0,1,1,0
25043,22,0,0,1,0,0
30027,62,1,0,0,0,0
26639,30,0,0,1,1,0
19077,30,1,0,1,0,0
30637,37,0,0,0,0,0
1163,41,1,0,1,0,0
1175,40,0,0,0,0,0
19700,35,1,0,0,0,0
9098,25,0,0,1,0,0
10902,31,0,0,1,0,0
12845,39,1,0,1,0,0
28959,36,1,0,1,1,1
24199,35,1,0,1,0,0
2277,48,1,0,0,1,0
9433,42,0,0,0,0,0
22163,42,1,0,1,0,1
5513,44,1,0,1,0,0
25290,29,0,0,1,0,0
22352,60,1,0,1,0,1
14843,34,1,0,0,0,0
18153,36,0,0,1,0,1
26599,33,0,0,0,0,1
27155,58,0,0,1,0,1
20885,40,1,0,1,0,0
147,34,0,0,0,0,0
25010,30,0,0,1,0,0
18770,34,1,0,1,1,0
5453,50,1,0,1,0,0
10783,58,1,0,1,0,0
20327,28,0,0,1,1,1
5042,49,1,0,1,0,0
43,33,1,0,1,0,0
21219,41,1,0,0,0,1
31033,77,1,0,1,0,1
13160,49,1,0,1,0,0
30240,18,0,0,0,0,0
9132,38,0,0,1,1,0
16090,41,0,0,0,0,0
13098,52,1,0,0,0,0
19040,58,1,0,1,0,0
29807,30,1,0,1,0,1
5814,42,1,0,0,1,0
21405,39,0,0,1,0,1
28329,38,0,0,0,0,1
19007,43,1,0,1,0,0
11985,56,0,0,1,0,0
20203,28,0,0,0,1,1
3316,41,0,0,1,0,0
3840,32,1,0,0,0,0
15340,32,1,0,1,0,0
7947,52,1,0,0,1,0
30681,35,1,0,1,0,1
28375,44,0,0,0,0,1
25738,39,1,0,1,0,0
7294,32,0,0,1,0,0
3939,31,1,0,0,0,0
29388,26,0,0,0,0,0
26935,49,0,0,0,0,0
27692,47,0,0,1,0,0
15027,34,0,0,0,0,0
15214,33,0,0,0,0,0
11014,57,1,0,0,0,0
12240,58,0,0,0,0,0
3595,37,1,0,0,0,0
2694,48,0,0,0,1,0
26594,44,1,0,0,0,0
3210,46,1,0,1,0,0
13243,36,0,0,1,1,0
14458,40,1,0,1,0,0
7581,34,1,0,1,0,0
9303,30,1,0,1,0,1
29002,74,1,0,1,1,1
19012,55,0,0,0,0,0
24949,34,1,0,0,1,0
29718,43,1,0,1,0,0
25283,42,1,0,0,0,0
28113,27,0,0,1,0,0
14061,38,1,0,1,0,0
10726,43,1,0,0,1,0
24594,33,0,0,1,0,0
24694,29,1,0,1,1,0
2445,41,1,0,0,0,0
15968,36,1,0,0,0,0
20891,32,0,0,1,0,1
17693,32,0,0,1,1,0
4972,41,0,0,1,0,0
8241,33,1,0,1,0,0
7949,38,1,0,0,0,0
3102,36,1,0,0,0,0
21818,35,1,0,1,0,0
11259,28,1,0,0,1,1
25156,34,1,0,0,1,0
25527,35,1,0,1,0,0
6024,57,0,0,1,0,0
20680,46,1,0,1,0,0
23192,52,1,0,0,0,1
24874,28,0,0,1,1,0
31075,51,1,0,1,0,1
21207,33,1,0,1,0,0
26868,45,0,0,1,0,0
20790,26,0,0,0,0,1
11198,21,1,0,0,0,0
26285,28,0,0,1,1,0
9693,27,0,0,1,0,0
15411,30,0,0,1,0,0
3426,29,0,0,0,0,0
4501,28,0,0,1,0,0
18130,50,1,0,1,0,0
7178,38,0,0,1,0,0
10830,30,0,0,0,1,1
22787,37,0,0,1,0,0
616,37,0,0,1,0,0
9022,47,1,0,0,0,0
28513,47,1,0,1,0,1
5098,44,1,0,0,0,0
10781,31,0,0,1,0,0
23645,27,0,0,0,0,0
10989,26,0,0,1,0,0
23937,28,1,0,1,0,0
18962,56,0,0,1,0,0
17467,34,1,0,1,1,0
7748,26,0,0,0,0,0
12838,32,1,0,1,0,0
7888,36,0,0,0,0,0
24960,44,1,0,1,0,0
26426,38,0,0,0,0,0
14477,49,1,0,1,0,0
23260,32,1,0,1,0,0
8194,43,1,0,0,1,0
4634,32,1,0,1,0,0
28477,64,1,0,0,0,0
24075,35,1,0,1,0,0
13271,31,1,0,1,0,1
18966,34,1,0,1,0,0
17103,37,0,0,1,0,0
26254,32,1,0,1,0,0
23350,41,1,0,0,1,0
11816,44,1,0,0,1,0
12915,43,1,0,0,0,0
1323,46,0,0,1,0,0
12620,39,1,0,1,0,0
8090,55,1,0,1,0,0
13165,40,1,0,0,1,0
14187,40,1,0,0,1,0
20732,69,0,0,1,0,1
13706,30,0,0,0,0,0
11243,25,0,0,0,0,0
31654,51,0,0,1,0,0
22456,57,1,0,1,0,1
503,47,0,0,0,0,0
18694,36,1,0,1,0,0
14159,33,1,0,0,0,0
18216,31,1,0,0,0,0
28139,70,1,0,1,0,0
30652,55,1,0,1,0,1
9209,31,1,0,0,0,0
17433,34,0,0,0,0,0
29362,51,1,0,0,0,0
29386,22,0,0,0,0,1
24906,43,0,0,1,1,1
25645,28,1,0,1,1,0
28521,47,1,0,1,0,0
22926,44,1,0,1,0,0
10212,52,1,0,1,0,0
20475,32,0,0,0,0,0
8470,42,1,0,1,0,0
10648,27,0,0,0,0,0
14905,54,1,0,0,1,0
23626,39,0,0,1,0,0
20200,50,1,0,0,0,1
26175,30,1,0,0,0,0
18603,40,0,0,0,0,0
18340,32,1,0,1,1,0
23970,30,1,0,1,0,0
2333,35,1,0,1,0,0
24293,57,1,0,1,0,0
7934,58,1,0,1,0,0
16677,52,1,0,1,0,0
17531,36,0,0,0,0,0
18089,31,0,0,1,0,0
16273,48,1,0,0,0,0
26306,24,0,0,1,0,0
1603,40,1,0,0,0,0
24905,51,0,0,0,1,0
8980,30,1,0,0,0,0
6746,44,0,0,1,1,0
9698,51,1,0,0,0,0
31039,64,1,0,1,0,1
21455,40,0,0,1,0,0
26798,61,1,0,0,0,0
11626,35,1,0,1,1,0
4525,40,1,0,1,0,0
27714,38,0,0,1,0,0
26330,44,0,0,1,0,1
31337,25,0,0,1,0,1
25507,26,1,0,0,0,0
1033,39,0,0,0,0,0
7885,58,0,0,1,1,0
16604,45,1,0,1,0,0
10444,38,1,0,0,0,0
25262,32,1,0,0,0,0
18198,38,1,0,1,0,0
28085,35,1,0,1,0,0
12896,31,0,0,1,0,0
12550,35,1,0,0,0,0
20244,43,1,0,1,0,0
3844,54,0,0,1,1,0
3653,27,1,0,1,1,0
10506,42,1,0,1,0,0
29819,30,1,0,1,0,1
15336,43,1,0,1,1,0
20613,35,1,0,0,0,0
6404,36,1,0,0,0,1
21716,32,0,0,1,0,0
18828,31,0,0,1,0,0
13875,30,0,0,0,1,0
26709,55,1,0,0,0,0
29929,30,1,0,1,0,0
31052,53,1,0,1,0,1
20292,44,1,0,0,0,0
18415,34,0,0,0,0,0
1056,37,1,0,0,0,0
23115,51,0,0,1,0,1
28125,26,0,0,0,0,1
15431,30,0,0,1,0,0
1183,39,1,0,0,0,0
907,35,1,0,0,0,0
24287,32,1,0,1,1,0
21334,37,1,0,0,0,0
13307,45,1,0,1,0,0
22442,34,0,0,0,0,0
1347,57,0,0,1,0,0
30382,49,1,0,0,0,0
31080,35,1,0,1,0,1
13103,30,1,0,1,0,0
3101,36,1,0,0,0,0
11215,31,0,0,1,1,0
263,52,0,0,0,0,0
5598,37,0,0,0,0,1
25056,29,0,0,1,0,0
11895,42,1,0,0,0,0
19078,29,1,0,1,0,0
22854,36,1,0,1,1,0
26271,29,0,0,1,0,0
7467,38,1,0,1,1,1
29728,18,0,0,0,0,1
28752,32,0,0,1,0,0
5584,27,0,0,0,0,0
16483,30,0,0,1,0,0
7249,34,0,0,0,1,0
28315,20,0,0,0,0,0
4351,48,0,0,1,0,0
5379,47,0,0,1,0,0
25231,52,0,0,0,1,0
150,36,0,0,1,0,0
3229,32,0,0,0,0,0
14117,36,0,0,0,0,0
14301,39,1,0,0,0,0
9414,34,1,0,0,0,0
25726,44,1,0,1,1,0
26976,68,1,0,1,1,0
21185,36,0,0,1,0,0
29577,43,1,0,1,0,1
18671,30,1,0,0,0,0
28631,52,1,0,1,1,0
19410,45,1,0,1,0,0
17215,38,1,0,1,0,0
13321,44,0,0,1,0,1
4336,38,0,0,0,0,0
15642,38,0,0,1,0,0
25829,25,1,0,0,0,0
15030,39,0,0,0,0,0
28583,43,0,0,0,0,0
6951,47,1,0,1,0,1
25700,27,1,0,0,1,0
6944,34,1,0,0,0,0
15418,46,1,0,0,0,0
4253,50,1,0,0,1,0
11611,47,0,0,1,0,0
21915,34,0,0,0,0,0
15429,37,1,0,0,1,1
18129,32,0,0,0,0,0
9273,48,1,0,0,0,0
28982,48,1,0,0,1,0
21423,31,0,0,1,0,0
24421,27,0,0,1,0,0
18206,44,0,0,1,0,0
7445,47,1,0,1,0,0
8037,37,1,0,0,0,0
24753,31,0,0,1,0,1
21284,44,1,0,1,0,0
7840,40,0,0,1,0,0
6081,58,0,0,0,0,0
14510,35,1,0,1,0,0
24573,33,0,0,0,0,0
14244,31,0,0,0,0,0
12517,27,1,0,0,0,0
6625,49,0,0,0,0,0
22739,31,0,0,0,0,0
19756,46,0,0,1,0,0
9701,36,0,0,1,1,0
22839,40,1,0,0,0,0
16443,33,1,0,1,0,0
25637,33,1,0,1,0,0
2815,33,1,0,0,0,0
24510,39,0,0,1,0,0
8575,30,0,0,0,0,0
9072,27,0,0,1,0,0
16983,38,1,0,1,0,0
315,45,1,0,0,0,0
21527,56,0,0,1,0,0
26323,42,0,0,0,0,0
1915,42,0,0,0,0,0
10919,33,1,0,1,0,0
15293,53,0,0,1,0,0
23881,32,1,0,0,0,0
18258,37,0,0,1,0,0
9285,30,1,0,1,0,0
16582,51,1,0,0,1,0
10779,26,1,0,1,0,0
22150,51,1,0,1,0,1
27521,45,0,0,0,0,0
8704,30,1,0,1,1,0
31072,31,0,0,1,0,0
5504,53,1,0,1,0,0
20482,43,0,0,0,0,0
5523,50,1,0,0,0,0
10007,34,1,0,1,1,0
22365,35,1,0,1,0,0
2117,48,1,0,1,1,0
16510,32,0,0,1,1,0
2813,42,1,0,0,0,0
9961,37,1,0,1,0,0
5673,24,0,0,0,0,0
25437,24,0,0,0,1,0
26151,58,1,0,1,0,0
24422,29,1,0,0,0,0
290,47,1,0,1,0,0
30220,30,0,0,0,0,0
26199,32,0,0,1,0,0
29021,44,0,0,0,0,0
5196,33,0,0,1,0,0
15621,30,0,0,0,0,0
7422,34,1,0,0,0,0
24939,31,1,0,0,0,1
14331,44,1,0,0,0,0
2214,35,1,0,0,0,0
8288,39,1,0,0,0,0
29901,31,1,0,0,0,0
31140,35,1,0,1,0,0
13066,48,0,0,0,0,0
23214,32,1,0,1,0,0
875,36,1,0,1,0,0
6662,32,1,0,1,0,0
3993,30,0,0,0,0,0
21679,33,1,0,0,0,0
10098,58,0,0,0,0,0
26393,41,0,0,1,0,0
820,44,0,0,0,0,0
21973,52,1,0,0,0,1
11866,38,1,0,0,0,0
17521,31,0,0,1,0,0
9685,50,0,0,1,0,0
16688,29,0,0,0,0,0
11775,50,1,0,0,0,0
6527,42,1,0,0,0,0
15944,30,0,0,0,0,1
23987,29,0,0,1,0,0
2588,49,0,0,0,0,0
13274,31,0,0,1,0,0
20693,24,0,0,1,0,0
15277,32,1,0,0,0,0
23306,30,0,0,0,0,0
19977,49,1,0,0,0,0
29611,58,1,0,1,0,1
25071,23,0,0,1,0,0
28863,43,1,0,1,0,0
1729,37,1,0,0,0,0
20139,32,0,0,0,0,0
24295,56,1,0,1,0,0
22114,38,1,0,1,1,1
25345,29,1,0,0,0,0
1387,34,1,0,0,0,0
15478,35,0,0,1,0,0
25044,51,0,0,0,0,0
21965,19,0,0,0,1,1
2375,29,1,0,0,0,0
27957,28,0,0,1,0,0
5440,43,1,0,1,0,0
1133,24,0,0,1,0,0
31491,29,0,0,0,0,0
14100,31,0,0,0,0,0
27780,28,0,0,1,0,0
2592,30,0,0,1,0,0
15789,35,1,0,0,1,1
14447,42,0,0,1,0,0
27250,30,0,0,1,0,0
28022,51,1,0,1,0,0
12596,31,0,0,1,0,0
2300,51,1,0,0,1,0
6237,43,1,0,1,0,0
6899,52,1,0,0,0,0
8180,26,1,0,1,0,0
31370,33,1,0,0,0,1
25853,29,0,0,0,0,0
11072,49,0,0,1,0,0
23329,28,0,0,0,0,0
16345,45,0,0,1,0,0
29422,45,1,0,0,1,0
29693,37,1,0,0,0,1
12396,35,1,0,1,0,0
349,42,1,0,0,1,1
28232,39,1,0,0,0,0
15716,41,1,0,1,0,0
20467,39,1,0,1,0,0
2501,37,1,0,0,0,0
2309,38,1,0,1,0,0
26229,30,1,0,1,0,0
22198,60,1,0,1,1,1
28481,61,1,0,1,1,1
10515,29,0,0,0,0,0
25403,33,0,0,1,1,0
5910,44,1,0,0,0,0
27899,42,1,0,1,0,1
16947,37,0,0,1,0,0
18616,29,1,0,0,0,0
167,34,0,0,1,0,0
23699,57,0,0,0,0,0
19500,47,1,0,0,0,0
31524,54,1,0,0,0,1
12248,30,0,0,1,0,0
16403,33,1,0,1,0,0
1644,49,1,0,1,0,0
17240,45,1,0,1,0,0
2414,52,1,0,0,0,0
23665,31,1,0,1,0,0
20751,34,0,0,1,0,0
